id,text,label
339,Kemendikbud: Tahun Ajaran Baru Bukan Berarti Siswa Kembali ke Sekolah,1
2809,Sah! Artis Angelica Simperler Resmi Dipersunting Rico Hidros Daeng Mantan Suami Mendiang Saphira Indah,0
2827,"Selesai Ulangan, Ruben Onsu Heran Nilai Bahasa Indonesia Betrand Peto Jeblok",0
2233,"TPA Cipeucang, Tragedi Lingkungan Hidup dan Pengabaian Kemanusiaan di Tangerang Selatan",0
798,Masjid Hasyim Asy'ari Jadi Ruang Isolasi Pemudik tanpa SIKM,0
930,Dampak Gelombang Tinggi di Sejumlah Daerah,0
2740,Benarkah Pengguna TikTok dan Fans K-Pop Sabotase Kampanye Trump?,1
744,"Lewati Ronaldo dan Messi, Roger Federer Jadi Atlet dengan Bayaran Tertinggi",0
978,Tafsir Bebas Kehidupan Sigmund Freud,0
2616,"Cegah Penumpukan Penumpang di Masa New Normal, Jam Kerja ASN Dibagi Dua Shift",0
61,Kondisi Terkini Proyek Tol Serpong-Cinere,0
1775,Cara Permohonan Pengembalian Biaya Perjalanan Ibadah Haji 2020,0
1602,"Makna Surah Al Ma'un, Kewajiban Menyantuni Yatim hingga Sholatnya Orang Munafik",0
3156,"Makeup Natural ala Mutia Ayu, Pakai 4 Produk dan 3 Brush",0
2460,"Gempa Kabupaten Bandung, Ini Penjelasan Sumber dan Penyebabnya",1
3190,"Car Free Day Jakarta Kembali Digelar, Warga Sesaki Jalan Sudirman-Thamrin",0
141,Eksperimen Ini Simulasikan Persebaran Virus Corona dalam Ruangan,0
3006,Pemerintah Kejar Pertumbuhan di Paruh Kedua 2020,0
2439,Perbandingan Kapasitas Penumpang Transportasi Umum Saat Pandemi Covid-19,0
1567,"Jadi Juru Bicara Covid-19, Ini 6 Potret Terbaru Dokter Reisa Broto Asmoro",1
193,Smartphone Ini Bikin Mudah Bereskan Kerjaan Numpuk Usai Lebaran,1
646,Polda Metro: 79.930 Orang Melanggar PSBB Jakarta,0
2081,Resep Cara Membuat Ayam Geprek khas Jogja,0
360,"Lagi Hamil, 9 Potret Kehebohan Zaskia dan Hanung Saat Asuh Empat Anak",1
2963,"Temui Jokowi, Muhadjir: Covid-19 Masih Terkendali",0
57,Jokowi Putuskan Kereta Cepat JKT-BDG Nyambung ke Surabaya,0
2650,Dua Pemain Liverpool Jadi Korban Saat Ditahan Imbang Everton,0
358,RI Contek Korsel Dalam Mereformasi Birokrasi Supaya Tak Kalah Saing,0
2885,Cerita Presiden Persebaya yang Sudah Jadi Bonek sejak Kecil,1
1568,Pesinetron Lidya Pratiwi Telah Bebas Murni Kasus Pembunuhan Berencana,0
2116,Jaksa Sebut Taufik Hidayat Jadi Perantara Gratifikasi Bagi Eks Menpora,0
2339,Beredar Foto Park Bo Gum dan Suzy saat Syuting Film Wonderland,1
2094,7 Langkah Jaga Mata Sehat Selama PSBB,1
923,Wahyu Setiawan Didakwa Terima Suap Rp 600 Juta,0
2041,4 Tips Merawat Tanaman Lidah Buaya di Dalam Ruangan Bagaimana agar lidah buaya tidak gampang mati?,1
277,Tips Memilih Camilan MPASI Sehat untuk Anak,0
2200,"Ruben Onsu Berjuang demi Perebutkan Nama Bensu, Akhirnya Kalah di MA",0
3176,"Abetnego Tarigan, Aktivis Walhi yang Masuk KSP Sebagai Deputi Bidang Pembangunan Manusia",0
2272,Geliat Penenun Melayu Setelah jadi Reseller Sembako Akibat Covid-19,0
381,"Bursa Transfer: Neymar ke Barcelona, Arsenal Telikung MU",0
2192,Curhatan Rina Nose Tentang Pelihara Anjing di Rumah dan Gangguan Mental yang Tak Diketahui Publik,1
2412,New Normal di Saat Abnormal,0
1451,"Survei: Elektabilitas Ganjar dan Ridwan Kamil Naik, Anies Turun",0
1390,"Nostalgia Debut Akting Idol Korea: Yoona - Yook Sung Jae, Ada yang Ingat Drama Pertama Mereka?",1
1024,"Bikin Camilan Spesial tapi Mudah dengan Resep Kroket Jamur ini, Yuk! Pasti Disuka",1
2636,Harta Benda Imam Nahrawi Disita Jika Tak Membayar Uang Pengganti Rp 19 Miliar,0
1952,"Perjalanan 10,8 Km ke Tempat Paling Dalam di Planet Bumi",0
66,"Hari Terakhir Isi Sensus Penduduk Online, Begini Caranya",1
1055,"Klaim Token Listrik Gratis PLN Login www.pln.co.id atau WA ke 08122123123, Simak Caranya di Sini!",1
1739,Nilai Akuisisi Rabobank oleh BCA Mencapai Rp 500 Miliar,0
2076,5 Tips Cerdas Mengatasi Anak Susah Makan,1
2342,Curahan Hati Krisdayanti saat Tak Dapat Kabar Aurel Hermansyah Akan Menikah,0
113,BI Ramal Pelemahan Ekonomi RI Berlanjut hingga Kuartal III,0
245,Kebahagiaan Itu Sebenarnya Sangat Dekat dengan Kita,0
1439,"Gereja Santo Yosep Purwokerto Gelar Misa Perdana, Jemaat Wajib Daftar Via Online",0
1022,Artis Irwansyah Jadi Saksi Sidang Lanjutan Wawan,0
980,Toyota Indonesia dan SERA Serahkan Lagi Donasi Mobilitas dan Medis ke Kemenkes,0
411,"3 Berita Artis Terheboh: Isi Pesan Penyebar Video Dewasa Mirip Syahrini Bikin Kaget, Melanie Sindir Pemerintah",1
2261,Cerita Akhir Pekan: Suka Duka Para Orangtua Saat Mengajar Anak di Rumah Berbulan-bulan,0
1062,"Liga Italia Resmi Dilanjutkan, Cristiano Ronaldo Bisa Jadi Pemain Langka",0
116,"Pembebasan Lahan Akses Bandara Blora Ditunda, Kenapa?",1
3118,Setumpuk Catatan Perbaikan untuk BPJS Kesehatan,0
2904,Kronologi Perahu Nelayan Karawang Pecah hingga 1 Orang Meninggal,0
247,5 Khasiat Minyak Marula untuk Kesehatan dan Kecantikan Kulit,1
665,"Jelang New Normal, Bank Mandiri Buka 100% Kantor Cabang Bertahap",0
2793,7 Tempat Wisata di Sukabumi yang Indah dan Instagramable Banget,1
92,Chef Arab Masak Buaya Utuh hingga Curhat Ojol Antre Lama di Restoran,1
114,"Indonesia Dapat Pinjaman Rp 3,6 T dari Bank Dunia",0
1376,Anwar Fuady Gandeng Roy Marten Untuk Sampaikan Bantuan Pada BNPB,0
2302,Harga Emas Melonjak Didorong Kekhawatiran Gelombang Kedua Corona,0
2477,Pangkalan Kapal Selam PD II Disulap Jadi Galeri Seni Digital,0
118,"WFH PNS Diperpanjang hingga 4 Juni, Nasib Proyek Kereta Cepat",1
1981,Gemasnya Ribuan Bayi Penyu Difoto dari Drone,1
2180,"Di Suara Hati Istri, Tyas Mirasih Lebih Dipercaya Perankan Perempuan Jahat",0
162,Curhat Via Vallen Dikucilkan karena Adik Positif Corona,1
263,Update Korban Virus Corona Indonesia Kamis 28 Mei 2020,0
3013,Jejak Panjang Makam Jawara Betawi di Tepi Jalan di Pisangan Lama,0
1313,3 Hal Ini Menunjukkan Optimistis BRI Capai Target dalam Penyaluran KUR,1
246,"Tidak Perlu Panik, Ini Alasan Siklus Menstruasi Berubah Selama Pandemi",1
2620,Pemeriksaan Rutin di Tempat Penampungan Sementara Covid-19,0
775,Desainer Skotlandia Ciptakan Ventilator dari Mesin Kopi,0
552,Ponaryo Astaman Ungkap Game Favoritnya sejak Dulu di Silaturahome KLY,1
1113,Protokol Kesehatan Salon dan Barbershop di Masa New Normal,1
2670,"Rossi Batal Pensiun, Lorenzo Tak Punya Tempat di Yamaha",0
580,Erick Thohir: 100 Persen BUMN Sudah Siap Jalankan New Normal,0
844,"Isu Jamur di Mal yang Tutup Sangat Mematikan, Benarkah?",1
1460,Permintaan Penumpang Ojek Daring Belum Banyak,0
2672,VIDEO: Penumpang Stasiun Bogor Membludak Lagi,1
651,"Tradisi Sungkem Lebaran Selebritis, Sesuai Syariat Islam?",1
1170,"Hindari Corona, Hollywood Bakal Pakai CGI untuk Adegan Intim di Film",1
3173,"Saat Disergap Ada Suara Tembakan, Polisi Pastikan John Kei dan Anggotanya Kooperatif Saat Ditangkap",0
2581,"Berduaan di Kamar, Si Ayah Suruh Anak Gadisnya Buru-buru Pakai Baju Saat Dengar Ibunya Memanggil",0
3167,Obat Lama Bisa Selamatkan Korban Pagutan Ular,0
2738,"Dendam Picu Penyerangan di Green Lake, Polisi: John Kei-Nus Kei Saling Ancam",0
1368,"Krisdayanti Bongkar Isi Pesan WA Dengan Aurel Hermansyah, Azriel: Apa Perlu Diposting Mi?",1
897,Liverpool Butuh Kemenangan Arsenal atas City untuk Amankan Gelar,0
3150,MPMRent Salurkan Bantuan Penanggulangan Covid-19 Pada Pemkot Tangsel,0
676,Nissan Hentikan Produksi Mobil di Indonesia,0
14,Pemilik Royal Enfield Keluhkan Mesin Bermasalah,0
2548,"Normal Baru, Industri Telekomunikasi Diminta Kembangkan Platform",0
967,"Nissan Terpuruk, Model Ini Diharapkan Akan Jadi Pendulang Uang",1
1106,Panduan Mengemudi Selama PSBB Transisi,1
240,3 Langkah Sederhana untuk Menurunkan Berat Badan dengan Cepat,1
1254,Tips Mudah Mencegah Keriput pada Kulit Wajah Lakukan perawatan mudah untuk mencegah munculnya keriput pada wajah berikut ini.,0
2321,PSBB Jabar Diperpanjang Sampai 26 Juni 2020,0
1936,New Normal Corona AS dan Malapetaka dari Keangkuhan Warga,0
684,"Tak Perlu Malu Meminta Bantuan Orang, Gemini",0
168,"Jarak Bukan Masalah, Wulan Guritno Bahagia Dapat Surprise Ultah di Masa Pandemi",0
1639,Muslim Lewisham Bangun Masjid Baru Gantikan Gedung Tua,0
1133,Tarif Angkutan yang Berpotensi Naik karena New Normal,1
2419,Lintas Ekbis: Layanan Lapak Asik BPJamsostek,0
1878,Makan Siang Pasti Kurang Lengkap Tanpa Tempe Goreng Bumbu Kelapa,0
1715,"Wapres Ma'ruf Amin: Mungkin Sekolah Dibuka Bertahap, SD Tidak",0
271,"New Normal Hadapi Virus Corona, Burger King Siapkan Topi Super Lebar untuk Jaga Jarak",0
2653,3 Mobil Terlaris di RI Saat Pandemi Covid-19,1
1473,"Legislasi di Masa New Normal, Jangan Ingkari Prosedur Menjadi Abnormal",1
1253,Benarkah Jalan Kaki Bisa Turunkan Berat Badan? Tips Buat yang Malas Olahraga Ini faktanya bahwa alan kaki bisa turunkan berat badan.,1
1547,"Mal di Bandung Siap Buka, 3 Pasar Kembali Tutup karena Kasus Covid-19",0
214,"#BlackLivesMatters, Tuntutan Keadilan George Floyd yang Dibunuh Polisi AS",1
2801,"5 Resep Slider Bake, Sandwich Kecil Cocok untuk Pesta dan Bekal Piknik",1
344,"135 Tenaga Medis Jatim Terpapar COVID-19, RS Mulai Kelimpungan!",1
838,Mati Surinya Mal dan Buah Simalakama New Normal,0
1615,Lazismu Sragen Targetkan 5.040 Kaleng Rendang dari Sapi Kurban,0
2195,"Mobilnya Jatuh ke Jurang, Perempuan Ini Malah Temukan Mayat yang Hilang Sejak 2 Bulan Lalu",0
1835,"Bubarkan Paksa Demonstran George Floyd agar Trump Bisa ke Jalan, Gedung Putih Ngaku Tak Menyesal",0
795,"Terapkan New Normal, Masjid Al-Barkah Bekasi Laksanakan Shalat Jumat",0
412,"Uang Ratusan Juta Milik Nasabah BRI Raib, Saldo Nihil",0
1712,Kematian Akibat Covid-19 di Kalsel Didominasi Klaster Gowa,0
342,Erick Thohir Bersyukur Menkeu Bayar Utang ke BUMN Hingga Rp108 Triliun,0
947,Universitas Di Dunia Terguncang Akibat Covid-19,0
2221,Eddie Hearn: Cedera Lutut Tak Akan Ganggu Karier Anthony Joshua,0
1757,"Gojek Aktifkan GoRide, Fitur dan Prosedur Baru saat PSBB Transisi",0
377,"Perkuat Nelayan, KKP Minta Anggaran Ditambah Rp1,02 Triliun",0
1491,"AS Terus Cetak Uang, Kadin Optimistis Rupiah Bisa Tembus Rp 12.000 Per USD",0
738,Tante Ernie ke Hotman Paris: Semoga Abang Suka Kue Coklat Aku Ya,0
2742,Gubernur BI Pede Rupiah Tetap di Kisaran Rp14.000 Akhir Tahun,0
52,Api Semangat Melawan Corona dari K-Olahraga,0
18,7 Tips Aman dan Bersih Mengolah Jamu di Rumah,1
1309,"7 Kebiasaan Makan yang Dilakukan Saat New Normal, Lebih Sehat?",1
2269,"Penyakit Kanker Mulai Menyebar, Cinta Penelope Jalani Operasi",0
2450,DKI Klaim Lampaui Target Tes PCR yang Ditetapkan WHO,0
998,"Pasca Idul Fitri, Kemenhub Awasi Perbatasan Bekasi-Karawang dan KM 47 Tol Jakarta-Cikampek",0
1389,"6 Penampakan Rumah Mewah Tamara Bleszeynski di Sinetron Wah Cantiknya, Seperti Istana Megah dan Ada Kolam Renang yang Luas",1
95,Ini Kronologi Kasus dr A Divonis Lakukan Kekerasan Psikis ke Ortu Kandung,1
1499,"Doni Monardo Umumkan 136 Wilayah Masuk Zona Kuning Covid-19, Ini Daftarnya",1
2309,"Kawasaki Ninja ZX-25R Jajal Sirkuit Sentul, Simak Impresinya",1
2590,"Penyerangnya Hanya Dituntut 1 Tahun Penjara, Novel: Persidangan Berjalan Aneh, Janggal, dan Lucu",0
2756,"10 Pemotretan Happy Asmara Berlatar Alam, Pesonanya Gak Kalah Indah",1
179,"Bakal Urus Royalti Didi Kempot, Keluarga Kini Fokus Kirim Doa",0
1598,"2019, Jumlah Sampah di Indonesia Capai 64 Juta Ton",0
716,"Infografis Mal Kembali Dibuka, Ini Protokol Kesehatannya",1
184,Serangan Siber Canggih dari China Incar Indonesia dan Sejumlah Negara!,1
467,Begini Makna 'Candy' dan Lagu Lainnya Dalam Mini Album Kedua Baekhyun EXO 'DELIGHT',1
903,HIS Travel: Wisata Alam Bakal Jadi Tren Usai Pandemi,0
2916,"PPI Siap Gelar ""Ambassadors and Young Leaders Week"", Jawab Tantangan Ketidakpastian",0
71,Blak-blakan Edisi Kangen Mal,1
2774,"10 Potret Ahn Dong Goo Jadi Dokter Kece di KDrama ""Fix You""",1
1898,FOTO : 'Jaga Jarak' di Pembagian Bansos PKH,1
2755,"Selama Masa COVID-19, Daya Beli Masyarakat Rp362 Triliun Hilang",0
2394,Kisah Umar bin Khattab Audit Harta Pejabat yang Bertambah,0
2713,Nasib John Kei Berbaju Tahanan dan Digiring Polisi,0
1207,Tren Wisata New Normal dengan Memerhatikan Protokol Pencegahan Virus Wisata alam akan mejadi tren saat new normal dan virus corona berakhir,1
2077,Cara Membuat Bola Nasi Tepung Goreng yang Krispi,0
3092,Pasien 01 - 03 Kembali Aktif Menari Setelah Sembuh dari COVID-19,0
1063,"Duel Berdarah Pengendara Motor dan Orang Stres, Sama-sama Pakai Senjata Tajam, Sama-sama Tewas",1
1528,"Tak Perpanjang Kontrak di PSG, Thiago Silva Mendekat ke AC Milan",0
2205,"Oknum Guru Potret 25 Gadis Telanjang, Ancam Denda Rp 50 Juta Jika Fotonya Jelek",0
658,"8 Tanda Hubungan Mulai Renggang, Hati-Hati Bubar",1
3040,Kata Polisi Soal Motif John Kei Serang Sang Paman Nus Kei,1
1838,Investasi di Indonesia Dipastikan Tidak Terhambat Pandemi Covid-19,0
2442,Simak Penjelasan soal Kelas Standar Rawat Inap BPJS Kesehatan,0
1076,"Remehkan Corona, Walikota Ini Mabuk dan Pura-pura Mati Demi Hindari Polisi",1
454,"V BTS Pajang Lukisan Buatan ARMY, Piyama yang Dipakainya Justru Ludes Dalam 5 Menit",1
1383,"The Ballot Rilis Video Teaser Pertama, Tampilkan Nana After School Nyengir Mirip Joker",1
2382,Kemendikbud: Sinergi PT dan Industri Sangat Diperlukan,0
402,Bu Risma Kesal Lalu Menunjukkan Isi Obrolannya dengan Pak Doni,1
989,Ini Dealer Baru Morris Garage di Indonesia,1
1445,"Buntut Kasus George Floyd, Capres Biden Akan Danai Reformasi Polisi AS Rp 4,2 Triliun",0
1472,Corona Membuat Indonesia Mundur 11 Tahun,1
677,Real Madrid Frustrasi Tak Ada yang Mau Beli Gareth Bale,0
1616,"PB IDI Berduka, Dokter di Banjarmasin Meninggal Positif Covid-19",0
1251,"4 Tips Membiasakan Diri Tidak Melewatkan Waktu Makan Berikut ini adalah beberapa tips membiasakan diri untuk tidak melewatkan jam makan, penasaran?",1
1983,Polisi Tangkap Lagi Terduga Pembacok Aipda Daely di Medan Belawan,0
822,Viral Keluarga Pasien Diseret Petugas Covid-19 dari Kamar Jenazah,1
963,"Lepas IUD karena Kesakitan, Zaskia Adya Mecca Langsung Hamil Lagi",0
835,"Rosi Ungkap Satu Lagu yang Bikin Didi Kempot 'Bertekuk lutut', Apa Itu?",1
1033,Jawa Barat akan Terapkan New Normal Mulai 1 Juni 2020 untuk Wilayah Zona Biru dan Hijau Covid-19,0
174,"Bebas Wamil, Begini Penampilan Jang Geun Suk Terkini",1
939,"BPOM, Panduan Penerapan New Normal di Kantor dan Tempat Kerja",0
691,"New Normal, Bekasi Kurangi Jam Belajar Siswa di Sekolah",0
2587,"Kapal Penumpang Dharma Rucitra Kandas di Padang Bai Bali, Tidak Ada Korban Jiwa",0
334,"Resep Katsu Tahu yang Renyah dan Mudah, Hanya dengan 3 Bahan",0
873,Polisi Bersiap Gelar Perkara Kasus THR Rektor UNJ,0
3050,"John Kei Trending di Twitter, Netizen Juluki Godfather of Jakarta",0
2055,Cara Menyenangkan untuk Anak Belajar di Rumah Saat New Normal,1
2565,Misi Pertama Uni Emirat Arab ke Mars Bertujuan Menginsiprasi Kaum Muda di Kawasan Teluk,0
197,Booyah! Nonton Turnamen Free Fire Asia All-Stars Bisa dari Rumah,1
296,3 Pasang Zodiak yang Justru Semakin Dekat di Masa Karantina di Rumah,1
2775,"10 Negara Berpenduduk Paling Sedikit di Dunia, Sepi Banget!",1
3055,8.346 Peserta SBMPTN Pilih Universitas Lambung Mangkurat,0
1530,"Angka Kasus Virus Corona COVID-19 Masih Tinggi, WHO: Ini Jauh dari Selesai",0
1745,Aksi Seniman Brasil Berduka Cita pada Korban Virus Corona,0
122,"Jelang New Normal, Ini Jurus Mendag Buka Aktivitas Perdagangan",1
378,"Dua Bulan Tutup karena PSBB, Mal Rugi Hingga Rp13 Triliun",0
2783,6 Zodiak Ini Konon Dikenal Gigih dalam Mengejar Impian,1
2210,Menjaga Vagina agar Wangi Sepanjang Hari,1
2172,"Hari Pertama Kerja, Begini 8 Potret Dorce Gamalama Saat Nyupirin Raffi Ahmad - Profesional Banget",1
2599,Menkop Akui Akses Pembiayaan KUR Tidak Mudah,0
2052,"4 Tampilan Body Goals Ibu Dua Anak, Nindy Ayunda",1
915,Ilmuwan Klaim Temukan Jenis Ganja untuk Cegah Virus Corona,0
1871,"Masyarakat Mulai Kunjungi Tempat Wisata, Sosiolog: Perlu Kontrol Populasi dalam Penerapan New Normal",0
3008,Alat Pelindung Wajah dengan Sensor Jarak Buatan Guru SMKN,0
611,"6 Potret Maternity Shoot Chelsea Olivia, Pose Nastusha Curi Perhatian",1
1771,Polisi Minneapolis Menggunakan Kekerasan Pada Warga Afrika Amerika,0
2335,"Daftar 100 Perempuan Tercantik di Dunia, 4 Diisi Srikandi Indonesia",1
956,Vaksin Memberantas Penyakit,0
1632,'Dukungan Masyarakat Diperlukan Saat New Normal',0
1887,"Dua Gelas Ukur Berukuran Besar dan Kecil, Jawaban Soal SD Kelas 4-6 TVRI, Selasa 9 Juni 2020",1
3229,"John Kei Duduk Santai sebelum Ditangkap, Ketua RT Sebut Ada yang Berbeda dari Godfather Jakarta",0
2871,"Bakal Pecahkan Rekor, Atta Halilintar dan Aurel Hermansyah Ingin Gelar Pernikahan di Stadion GBK",1
908,12 Model Baru Nissan Bakal Diluncurkan hingga 2021,0
506,"Tahun Ajaran Baru Dibuka 13 Juli, Kemendikbud: Tidak Harus Tatap Muka",0
356,"53 Persen Warga Tak Puas Cara Jokowi Tangani COVID-19, Ini 5 Alasannya",1
1423,"Curhat Tukang Ojol Soal Cindy Penumpang Gaib yang Mengaku Tim Jurnalrisa, Risa Saraswati Sampai Merinding",1
3099,"Pasien Sembuh COVID-19 Naik 18.404, Total Kasus Positif 45.891",0
2400,Taylor Swift Minta Patung Simbol Rasisme Dihancurkan,0
1154,Mengapa Corona Masih Belum Berakhir? Ini Kata WHO,1
1722,Kru Produksi Film Avatar Dapat Izin Khusus Masuk Selandia Baru,0
2896,Kapolda Metro: John Kei Perintahkan Anak Buah Bunuh Nus Kei karena Masalah Tanah,0
667,"Dari 223 Proyek Strategis Nasional, Baru 27 yang Beroperasi",0
886,"Uji Pesawat Listrik, eCaravan Terbang di Langit Washington",0
1284,"Menu Hari Ini: Omurice, Rawon dan Nasi Goreng Makan apa hari ini? Yuk, coba menu rekomendasi Fimela.",1
333,Rilis WHO: Ini 7 Cara Hindari Penyebaran Virus Corona di Tempat Kerja,1
153,Gelar Miliarder Kylie Jenner Dicabut oleh Forbes,0
1420,"Jungyeon TWICE Jawab Rasa Penasaran Penggemar, Ternyata Ini Alasan Fancamnya Nggak Dirilis",1
2549,Muba Dipercaya Jadi Tuan Rumah Gelaran API Award 2021,0
1840,"Nyamar Jadi Pedagang Pasar, Bupati Bengkulu Selatan: Jangan Beli Dagangan dari Penjual Tanpa Masker",0
721,Komisaris PT APJ Sudah Diperiksa Terkait ABK Kapal Long Xing,0
373,"Awali Akhir Pekan, IHSG Sempat Melemah",0
2638,"Pemerintah Jepang Disebut Ingin Kabur dari Covid-19, Partai Oposisi Dianggap Sudah Keterlaluan",1
312,"Penelitian Menemukan, Ini Hal Paling Menyakitkan Bagi Perempuan saat Pasangannya Selingkuh",1
1849,"Dwi Sasono Tak Pernah Sakau Selama di Tahanan Polisi, Janji Tak Konsumsi Ganja Usai Rehabilitasi",0
1622,Studi: Lockdown Ketat Selamatkan 3 Juta Nyawa dari Covid-19,0
42,Menggantungkan Hidup Petani dalam Sebongsang 'Donasi Sayur',1
2693,DPR Cecar Yasonna soal Pindahkan Bahar Smith ke Nusakambangan,0
971,"Hari Lansia Nasional, Ini 4 Olahraga yang Aman bagi Usia Lanjut",1
3207,"Gerhana Matahari Cincin 21 Juni: Daftar Wilayah yang Bisa Mengamati Termasuk Kepanjen, Jawa Timur",0
522,"Wajib bagi WNI, Ini Hari Terakhir Pengisian Sensus Penduduk Online 2020",0
417,"Bursa Transfer: Coutinho ke Tottenham, Gelandang Top ke Milan",0
762,"Jejak Dirut Baru TVRI di Majalah Playboy, Tengku Zul Sentil Maruf Amin",1
657,Manajer Umum Arema FC Tak Setuju Industri Sepakbola Tanah Air Dihentikan,0
2805,"Baru Terungkap, Ternyata Ini Alasan Shindong Super Junior Batal Tunangan",1
704,Penanganan WNI di Asrama Haji Pondok Gede Sesuai Protokol,0
732,"Wastafel Portabel dari Drum Bekas, Peluang Bisnis Pandemi",0
2498,Suasana Salat Jumat di Pekan Kedua Masa PSBB Transisi,0
3142,"Lee Min Ho Makin Tenar, Hingga Punya Patung di Madam Tussauds",0
944,"Menimbun Kalori Kue Lebaran, seperti Nastar dan Kastengel",0
2216,"Hengkang dari PBSI, Eks Tunggal Putri Indonesia Raup 6 Gelar di Kanada",0
3023,Tindakan Saat Anak Berkebutuhan Khusus Positif Covid-19,1
2408,Aplikasi PeduliLindungi Tambah Fitur Sertifikat Bebas Covid,0
1806,Jauhkan TNI dari Penanganan Teror,0
1018,Mercedes-Benz Luncurkan E-Class Facelift,0
1469,Tubuh Demokrasi di Lorong Pandemi,0
907,Dua Orang Terjaring Razia SIKM di Stasiun Gambir Masuk Karantina,0
1693,SATU Indonesia Awards 2020 Gelar Diskusi Online,0
2791,"10 Penginapan di Lombok yang Murah, Harganya Cuma Rp100 Ribuan Lho!",1
272,"Benci Hubungan Tanpa Arah, 4 Tipe Kepribadian Ini Menginginkan Hubungan yang Jelas",1
1493,VIDEO: Plasma Konvalesen untuk Pasien Corona Bergejala Berat,1
519,Warga Bogor Digegerkan Temuan Kerangka Manusia dan Koin Tahun 1815,0
814,Satgas Covid-19 DPR Pantau Persiapan New Normal Sektor Usaha,0
818,"Imbas Covid-19, Ribuan Gajah Thailand Pulang Kampung Ratusan Kilometer",0
734,Puluhan Media Lokal Australia Beralih ke Digital,0
1522,FOTO: Kejagung Periksa Tersangka Jiwasraya Heru Hidayat di Gedung KPK,1
1638,Kualitas Air di Pantai Eropa Terus Meningkat,0
3138,"Produksi Pabrik Dibatasi, Daihatsu Indonesia Jamin Stok Aman",0
2716,"Sad, Warna Kulit Juga Jadi Pemicu Kesenjangan Ekonomi",0
1700,Cerita di Balik BPJS yang Selalu Rugi dan Defisit,1
1121,8 Makanan yang Dapat Menghancurkan Lemak di Tubuh,1
2176,"Curhat Masalah Pribadi Sampai Nangis, Nagita Slavina Beri Pelukan Hangat Untuk Nikita Mirzani",0
1914,9 Panduan Aman Jika Harus Membawa Lansia ke Rumah Sakit,1
3054,Mantan CEO Google Beberkan Alasan AS Melarang Huawei,1
1883,"Ditantang Foto Full Body, Ini Cerita di Balik Viralnya Cuitan Aku Gendut, Berat Badanku 88 Kilogram",1
2592,"Cegah Covid-19, Pemprov DKI Terapkan Aturan Ganjil Genap diÂ",0
379,"Bu Risma Ngambek, Begini Reaksi Dokter Joni",1
2251,7 Video Parodi Artis Korea Saat Cover Lagu Indonesia Ini Bikin Senyum Geli,1
343,"9 Potret Kece Hyeongjun, Member CRAVITY yang Gemas Abis",1
2148,"Terungkap Jika Mulan Jameela Ternyata Istri Ketiga Ahmad Dhani, Siapa Istri Kedua Setelah Maia Estianty?",1
2144,"Diangkat Jadi Drama - Diperankan Banyak Bintang, Ini Cerita Webtoon Love Revolution yang Wajib Kamu Ketahui",1
2566,Ulama Terkemuka Saudi Serukan Perangi Antisemitisme,0
1942,Beda Penanganan Corona di Jatim dan Jabar,0
1803,"Pengalaman Menikah di Tengah Pandemi Covid-19, Ini Plus Minusnya",1
3046,Justin Bieber Bantah Lakukan Pelecehan Seksual Enam Tahun Lalu,0
2536,Begini Tampilan Eksotis dan Kemewahan Vespa 946 Christian Dior,1
1261,4 Cara Sederhana untuk Menjalankan Gaya Hidup Ramah Lingkungan Lakukan beberapa hal ini untuk menjaga kelestarian lingkungan.,1
2012,Makeup Rossa yang Bikin Awet Muda dan Mirip Idol K-Pop Rossa mencoba makeup ala Idol K-Pop Korea yang bikin tambah awet muda,1
1424,"Sukses Perankan Drama Komedi Romantis, 7 Aktris Ini Jadi Favorit Pilihan Penggemar",1
1594,"Jalani Rehabilitasi, Dwi Sasono Positif Kecanduan Ganja",0
232,New Normal Adalah Beradaptasi dengan Kondisi Baru ,0
794,"Kerusuhan Minneapolis,Kata Terakhir George Floyd: Saya tak bisa bernapas",0
1706,"Daerah Zona Hijau Covid-19 Turun Jadi 92, Ini Daftarnya",1
3132,"Flek Cokelat di Luar Siklus Menstruasi, Tanda Hamil Hingga Cedera",0
1820,Korea Utara: Semua saluran komunikasi dengan Korea Selatan segera diputus akibat masalah selebaran,0
2562,Black Lives Matter' Mendorong Patung Figur Kolonial Australia Diturunkan,0
2405,Infografis Hagia Sophia yang Megah,0
2559,"George Floyd: Sepuluh hal yang berubah sejak kematiannya, mulai demonstrasi antirasisme global, patung-patung diturunkan hingga perubahan sistem di kepolisian",0
112,Bahaya di Balik Peserta BPJS Kesehatan Turun Kelas karena Iuran Naik,1
999,"Tak Punya SIKM, 1.411 Kendaraan Diminta Putar Balik di Tol Jakarta-Cikampek",0
2265,"FOTO: Sambut New Normal, Warga Antre Berburu Sepeda Lipat",1
1582,"Curhat Dewi Naik Ojol, Pakai Masker Aman dari Virus Corona",1
2547,Pengawasan Anggaran Pandemi Daerah,0
3205,"Nama Anak Vanessa Angel Terdiri Tiga Kata, Artinya Prajurit dari Langit",0
225,"Teman Sejati, 3 Zodiak Ini Bisa Dipercaya untuk Menjaga Rahasia",1
1042,10 Maskapai Penerbangan di Dunia  yang Paling Terpukul karena Pandemi Virus Corona,1
1192,6 Zodiak Ini adalah Komunikator Terbaik dalam Hubungan Asmara,1
2995,Infografis Penerimaan Pajak Alami Kontraksi,0
