text,label
Pria di Bogor Ngamuk Gara-gara Alat Kelamin Tak Berfungsi Saat Ingin Bercinta dengan Istri,1
"China-AS Memanas, Amerika Tangkap Agen Mata-mata China yang Menyamar Sebagai Peneliti",0
"Naik Rp 14.000, Harga Emas Antam Sabtu 13 Juni 2020 Capai Rp 900.000 per Gram, Berikut Rinciannya",0
"Satu Keluarga Tewas di Rumah, Ayah Gantung Diri Usai Bunuh 2 Anaknya, Sang Ibu Pingsan & Trauma",0
"Dikira Menyehatkan, Nyatanya Orang dengan Kondisi Ini Dilarang Keras Makan Telur! Bisa Bahaya",1
"Kapal Penumpang Dharma Rucitra Kandas di Padang Bai Bali, Tidak Ada Korban Jiwa",0
"Live Streaming Mola TV Munchen vs Monchengladbach Bundesliga, Adu Tangguh Neuer dan Yann Sommer",0
"Live Streaming Mola TV Fortuna vs Dortmund Bundesliga, Panggung Haaland dan Reus Pesta Gol",0
"Penyerangnya Hanya Dituntut 1 Tahun Penjara, Novel: Persidangan Berjalan Aneh, Janggal, dan Lucu",0
"Lama Tak Terlihat, Ketua KPK Turun Tangan Umumkan TersangkaÂ",0
"Cegah Covid-19, Pemprov DKI Terapkan Aturan Ganjil Genap diÂ",0
"Klarifikasi Raul Lemos dan Krisdayanti Tuai Sorotan, Aurel dan Azriel : Butuh Orangtua yang Nyata",0
Pengesahan RUU Cipta Kerja Bisa Dorong Pertumbuhan Ekonomi hingga 6% Setelah Pandemi,0
Masyarakat Kini Lebih Cemas Dampak Ekonomi akibat Covid-19 Ketimbang Kesehatan,0
"Baim Wong Kagum Lihat 2 Wanita Ini, Telaten Urusi Suami yang Tak Bisa Berjalan : Itu Istri Hebat",1
"Cuma Minum Air Kelapa 6 Hari Berturut-turut, Perubahan Ini Akan Terjadi Dalam Tubuh!",1
"Prediksi Bayern Munchen vs Monchengladbach Bundesliga, Hansi Flick Waspadai Performa Lawan",0
Menkop Akui Akses Pembiayaan KUR Tidak Mudah,0
"HATI-HATI, Sering Gunakan Cobek dan Ulekan Ternyata Berbahaya Untuk Tubuh, Ini Alasannya!",1
"Warga di NTB Dapat Teror Paket Isi Tengkorak serta Bercak Darah dan Tulisan Arab, Dikirim Lewat Ojol",0
"Lukisannya Diunggah di Akun Instagram Official, Nama Imelda Adams Terkenal meski di Rumah Aja",0
"120 Karyawan Pos Jepang Ajukan Subsidi 1 Juta Yen, Diminta Kembalikan kepada Pemerintah",0
"Biaya SPP SMA/SMK di Jawa Barat Gratis untuk Tahun Ajaran 2020, Begini Penjelasan Ridwan Kamil",1
"Coba Potong Lemon Jadi 4 Bagian Lalu Isi Dengan Garam, Letakkan di Dapur dan Rasakan Hasilnya",1
"Syarat Naik Kereta Biayanya Lebih Mahal Dari Harga Tiketnya, Ongkos Rapid Tes Dikeluhkan",0
"Incar Tempat Utama di Persib Bandung, Mario Jardel Siap Ikuti Jejak Beckham Putra",0
"Mobil L300 Melaju Tidak Terkendali dan Tabrak Trotoar, Ternyata Sopir Sesak Nafas Lalu Meninggal",0
Diingatkan Semua Sekolah Hindari KKN dan Intervensi Proses Penerimaan Siswa Baru,0
"Jadwal Beserta Alur Pendaftaran PPDB SMA/SMK 2020 di Jawa Tengah, Akses ppdb.jatengprov.go.id",0
Pria di Pasuruan Disekap dan Dianiaya di Mobil hingga Dibuang karena Utang Rp 15 Juta,0
Honda Freed E PSD 2009 Bekas,0
"SUV Kece dari BMW Nih, Pajak Off Harga Nego!",1
Negoin Langsung Polygon Xtrada Bekas Ini!,1
Piaggio Vespa Sprint Latin First Gen Latin 1968 Bodyset Original,0
"Cegah Penumpukan Penumpang di Masa New Normal, Jam Kerja ASN Dibagi Dua Shift",0
"Belum Boleh Buka, Karaoke di Surabaya Kecoh Satpol PP, Pintu Terkunci tapi Banyak Kendaraan Parkir",0
Tuntutan Jaksa Satu Tahun Penjara Terhadap Penyerang Novel Mengoyak Rasa Keadilan,0
Mantan Menpora Imam Nahrawi Dituntut 10 Tahun Penjara,0
Pemeriksaan Rutin di Tempat Penampungan Sementara Covid-19,0
"Diduga Lakukan Ini, MA Larang Ruben Onsu Pakai Merek ''Bensu'' yang Lebih Dulu Dipakai Benny Sujono",1
"Sinopsis VIP Episode 9: Setelah Badai, Tayang di Trans TV Senin, 15 Juni 2020",0
"Ibu Muda Dicabuli Tetangga di Kebun, Pelaku Ancam akan Membunuh saat Korban Menangis",0
"Biaya Rapid Test Corona Lebih Mahal dari Harga Tiket Kereta Api, Bagini Keluhan Penumpang KA",0
"Atasi Dampak Covid-19 di Sektor Pendidikan, Softex Indonesia Bangun Kembali 3 Sekolah",0
"8 Polisi di Yogyakarta Positif Corona Sepulang dari Sukabumi, Mayoritas Tanpa Gejala",0
"Pengendara Motor di Solo Tewas Tersayat Benang Layangan, Sempat Bangun Lepas Jeratan, Ini Faktanya",1
"Kasus Corona Tembus 2 Juta, Joe Biden Sebut Respons Trump pada Wabah Nyaris seperti Tindak Kriminal",0
"Masyarakat Mengeluh Tagihan Listrik Naik, Erick Thohir: Padahal Itu Tagihan Berapa Bulan Jadi Satu",0
"Soal Cristiano Gagal Penalti, Sarri: Jangan Salahkan Pemain yang Selama 70 Hari Berada di Sofa",0
"Update Corona di Dunia Sabtu 13 Juni 2020: Total 7,7 Kasus, India Tembus 309.603 Kasus",0
"2 Juta Orang Positif Covid-19, Amerika Serikat Indikasikan Tidak Lagi Lakukan Pembatasan Sosial",0
"Kabar Purie Andriani Eks Mahadewi, Kini Sibuk Berbisnis, Penampilannya Manglingi, Beda Banget!",1
2 Bulan Susi Pudjiastuti Tanpa Pemasukan: 'Ini Kondisi Tersulit dalam Hidup Saya Bekerja',1
Tanggapan Valentino Rossi soal Jadwal Baru MotoGP 2020: Tak Sabar Tunggangi M1,0
Harta Benda Imam Nahrawi Disita Jika Tak Membayar Uang Pengganti Rp 19 Miliar,0
Komisi Kejaksaan akan Tindaklanjuti Jika Ada Indikasi Pelanggaran dalam Proses Penuntutan Novel,0
"Pemerintah Jepang Disebut Ingin Kabur dari Covid-19, Partai Oposisi Dianggap Sudah Keterlaluan",1
Jenazah Penyerang Polisi Karanganyar Ditolak di Madiun,0
Jokowi Ingin TNI Tangani RS Darurat di Surabaya,0
Muhadjir: Jokowi Setuju Lab Flu Burung Dipakai Teliti Corona,0
FOTO: Teror Penusukan Maut di Inggris,1
Penasihat Trump Sebut China Ciptakan Virus Corona,0
VIDEO: Kampanye Terbuka Pilpres Trump Minim Peserta,1
Daya Beli Masyarakat Lenyap Rp362 Triliun Gara-gara Corona,0
Yang Hancur Lebur dan Menjulang Dihantam Corona Jakarta,1
Bos Krakatau Steel Jual Saham karena Ada Keperluan,0
"INFOGRAFIS: Best 11 Eropa, Lewandowski dan Haaland di Depan",0
"Syarif Bastaman, Ketua Satgas yang Ancam Pecat Shin Tae Yong",0
Dua Pemain Liverpool Jadi Korban Saat Ditahan Imbang Everton,0
Active Drive Assist Tingkatkan Keselamatan Pengemudi,0
Fakta Orca yang Sempat Tampak di Perairan Indonesia,1
3 Mobil Terlaris di RI Saat Pandemi Covid-19,1
Sutradara Ungkap Karakter Perempuan Baru dalam Peaky Blinders,1
Justin Bieber Buka Suara Dituduh Lakukan Pelecehan Seksual,1
"Andre, Sule, dan Nunung Nongkrong 'Santuy Malam' di Trans TV",0
Khofifah Isyaratkan Kota Wisata Batu & Kawah Ijen Siap Dibuka,0
Selayang Pandang Sejarah Kerak Telor di Jakarta,0
"Update Corona 22 Juni: 46.845 Positif, 18.735 Sembuh",0
"Di DPR, Menkominfo Tunjuk BSSN soal Kasus Data Warga RI Bocor",0
John Kei Cs Dijerat Pasal Pembunuhan Berencana,0
Daftar Promo dan Diskon HUT DKI Jakarta ke-493,0
Klopp Ungkap Alasan Salah Tidak Main di Everton vs Liverpool,0
INFOGRAFIS: Jejak Anies Lawan Corona,0
Analisis Dahlan Iskan di 3 Proyek Kilang Raksasa Pertamina,0
"Pulau Flores, Lembata & Alor Masuk Daftar Destinasi Prioritas",0
Tito Karnavian Ungkap Alasan DKI Tak Menang Lomba New Normal,1
"VIDEO: Di Tengah Covid-19, Suriah Gelar Ujian Akhir Sekolah",1
"Efek Corona, Omzet Pedagang Seragam Sekolah Anjlok 95 Persen",0
"Rossi Batal Pensiun, Lorenzo Tak Punya Tempat di Yamaha",0
"Hadapi China, Taiwan Luncurkan Jet Canggih Buatan Sendiri",0
VIDEO: Penumpang Stasiun Bogor Membludak Lagi,1
VIDEO: Pencairan Insentif Kartu Pra Kerja Terlambat,1
"The Panturas Kritik CFD kala Pandemi, Pertanyakan Urgensi",0
"Baca Replik, Jaksa Kasus Novel Tetap Tuntut Terdakwa 1 Tahun",0
3 Tips Cegah Jerawat Karena Sering Memakai Masker,1
5 Tips Ringkas Meredakan Sakit Kepala dengan Cepat,1
7 Cara Aman Gunakan Toilet Umum Saat Pandemi,1
"PSBB Ambon, Warga Tak Pakai Masker Didenda Rp50 Ribu",0
Pelaku Penyerangan Wakapolres Karanganyar Teridentifikasi,1
Kapolda Metro: John Kei Perintahkan Anak Buah Bunuh Nus Kei,0
Tarif Angkutan yang Berpotensi Naik karena New Normal,0
Edusports: Asal Usul Shoey di Dunia Balap,0
Mati Suri Seniman Betawi kala Ulang Tahun Jakarta ke-493,0
Kisah Pelita Berjuang Lulus Sidang Skripsi Online,1
"'Aku, Kamu, dan Apartemen Studio Kita di Tengah Pandemi'",1
BPS Sebut Laju Ekonomi Kuartal Kedua Minus 7 Persen,0
Tak Ada Perayaan Terbitnya Matahari Musim Panas di Stonehenge,0
Wajah Jakarta di Tengah Pandemi,0
John Kei Ditangkap Lagi,0
Konflik Shin Tae Yong dengan PSSI,0
Ribut John Kei dan Nus Kei Dipicu Bagi Hasil Penjualan Tanah,0
DPR Cecar Yasonna soal Pindahkan Bahar Smith ke Nusakambangan,0
Bintang Emon is Getting SLAPP-ed,0
"Dokter Reisa, Corona dan Angka-angka yang Bikin Pilu",0
Menjaga Hak Pilih Pilkada di Tengah Corona,0
"Setoran Dividen BUMN 2021 Bakal Seret, Bisa Anjlok Dalam",0
"Corona RI 22 Juni: Tambah 954, Total Jadi 46.845 Pasien",0
"Rupiah 2021: Sri Mulyani Rp 15.300/US$, BI Hanya Rp 14.300/US",0
"Bertambah 954, Kasus Positif Corona di RI Per 22 Juni Jadi 46.845",0
Kelompok John Kei Rusak Rumah dan Kendaraan setelah Gagal Temukan Nus Kei,0
Profil Bupati Penajam Paser Utara: Dari Pengusaha Minyak ke Pejabat Publik,0
"Biak Numfor, Destinasi Diving Tempat Bertemu Paus Pembunuh",0
Mengenal Kalender Suku Maya yang Sering Dikaitkan Ramalan Kiamat,1
Melihat Lagi Peningkatan Fitur & Teknologi Terbaru di vivo Y50,1
Jakarta Masih Punya Banyak PR Ekonomi di Usia 493 Tahun,0
Ini Tanda-tanda Ekonomi RI Bakal Negatif,1
Mobil Porsche Ini Dipaksa Angkut Bak Mandi,1
"Absen Sidang Novel, ke Mana Jaksa Fedrik?",1
John Kei Ribut dengan Nus Kei Gegara Uang,0
Video Penggerebekan Markas Kelompok John Kei di Bekasi,1
"Baru Saja Bebas Bersyarat, John Kei Kembali Berseragam Tahanan",0
Nasib John Kei Berbaju Tahanan dan Digiring Polisi,0
Kim Woo Bin Gugup Kembali ke Dunia Hiburan Setelah Lama Vakum,0
"Sri Mulyani Prediksi Dolar AS Rp 15.300 di 2021, Tinggi Banget Ya?",1
"Sad, Warna Kulit Juga Jadi Pemicu Kesenjangan Ekonomi",0
"LiNa JobStreet, Siapa Sih Dia?",1
"Waspada Serangan, Poltas Klaten Kini Dikawal Anggota Bersenjata Lengkap",0
"410 Kabupaten dan Kota di RI Alami Infeksi Ganda, Corona dan DBD",0
Peneliti China Sebut Mutasi Buat Virus Corona Bertahan Lebih Lama,0
Anak-anak Dr Soetjipto Tak Tahu Ayahnya Pernah Jadi Intel Zaman Kemerdekaan,0
"BCL Ucapkan Hari Ayah ke Mendiang Ashraf, Netter: Mau Nangis Rasanya",1
Pakar UGM Ungkap 2 Jenis Gempa yang Sering Terjadi di Selatan Pacitan,0
"Tukin Terancam Ditunda, 40% Instansi Belum Pangkas Eselon",0
"Tentang Lee Min Ho yang Berulang Tahun ke-34, Sempat Ingin Jadi Pemain Bola",1
Mengintip Isi Kampung Teletubbies Asli Indonesia,1
"Kapal Nazi U-196, Mengerikan tapi Takluk Secara Misterius di Selat Sunda",0
Gigi Jadi Putih Bersih Dengan 5 Bahan Makanan Ini,1
Airlangga Buka Suara soal Temuan KPK di Kartu Pra Kerja,0
"Komik Album Donal Bebek Berhenti Terbit, 4 Hal Menarik yang Buat Terkenang",1
"Everton Vs Liverpool, Wasitnya yang Curi Perhatian",1
Gubernur Sulsel Tunjuk 2 RS Khusus Tangani Ibu Hamil Reaktif Corona,0
"Anggota DPR Minta Mentan Fokus Produksi Padi, Bukan Pengadaan Beras",0
Melihat Lagi Foto-foto CFD yang Banjir Kritik,1
"Gaji dan Pesangon 2 Tahun Belum Dibayar, Ribuan Buruh Garmen di Cimahi Demo",0
Penembakan di Green Lake City Dipicu Konflik Urusan Uang John Kei Vs Nus Kei,0
Terungkap! Penyerang Wakapolres Karanganyar yakni Karyono Asal Madiun,1
"Dendam Picu Penyerangan di Green Lake, Polisi: John Kei-Nus Kei Saling Ancam",0
Satpam Cerita Ketegangan Saat Rumah Nus Kei Diserang Kelompok John Kei,0
Benarkah Pengguna TikTok dan Fans K-Pop Sabotase Kampanye Trump?,1
"Ada 165.000, Penumpang KRL Senin Ini Meningkat Dibanding Pekan Lalu",0
Gubernur BI Pede Rupiah Tetap di Kisaran Rp14.000 Akhir Tahun,0
"Cuma Gara-Gara Minta Es Krim, Ayah di Medan Tega Bunuh 2 Anak Tirinya",0
"9 Inspirasi Kebaya ala Bella Aprilia, dari Tradisional hingga Modern",1
Pengunggah Video Dokter Depresi Tanpa Busana Ditangkap Polisi,0
"Ulang Tahun, Ini 15 Fakta Lee Min Ho yang Gak Banyak Orang Tahu",1
"5 Zodiak Ini Bakal Dapat Kejutan di Minggu Keempat Juni 2020, Siap?",1
Makhluk Misterius Pengisap Darah Hewan Ternak Gegerkan Sumatera Utara,1
"9 Dekorasi Akad Nikah Angelica Simperler, Nuansanya Hijau dan Putih",1
"Akibat Swafoto, Ayah dan 2 Anaknya di Jaktim Tercebur Sumur 12 Meter",1
"Anies Baswedan: Atas Izin Allah, Jakarta akan Lewati Cobaan Ini",0
"Dikira Single, 9 Seleb Ini Bikin Kaget Tiba-tiba Umumkan Pernikahan",1
"Resep Mangut Lele Khas Jawa Tengah yang Menggugah Selera, Sudah Coba?",1
"Yuk, Kenalan dengan Lee Jang Jun, Si Happy Virus dari Golden Child!",1
"Selama Masa COVID-19, Daya Beli Masyarakat Rp362 Triliun Hilang",0
"10 Pemotretan Happy Asmara Berlatar Alam, Pesonanya Gak Kalah Indah",1
"Ada Kasus COVID-19 di Pasar, Ini Kata Anies Baswedan",1
"7 Jajanan di Depan Sekolah yang Paling Favorit, Bikin Kangen!",1
Eks Menpora Juga Minta Taufik Hidayat Dijadikan Tersangka Kasus Suap,0
"Berhati Dingin, Ini 10 Potret Seo Ye Ji Jadi Lawan Main Kim Soo Hyun!",1
"5 Fakta Drama Train, Serial Baru OCNÂ yang Mengusung Genre Fiksi Ilmiah",1
10 Ide Mix and Match Outfit dengan Bawahan Rok ala Beby Tsabina,1
"Soroti CFD DKI, Muhadjir: Kalau Ada yang Kurang Beres Segera Evaluasi",0
"Diserang DBD dan COVID-19, 439 Daerah Mengalami Infeksi Ganda",0
Tito Karnavian Soroti Pelanggaran Protokol Kesehatan saat Car Free Day,0
"Wabah Virus Corona, OLX: Penjualan Mobil Keluarga Paling Terdampak",0
"Ide Nama dari 3 Anak Amara dan Frans Mohede, Pakai Bahasa Sanskerta",1
Pakar UI: Peningkatan Kasus karena Pelonggaran Aktivitas itu Wajar,0
Menko PMK: Pengurangan PSBB Konsekuensinya Kasus Naik,0
"Angka Perceraian Hingga Stunting Tinggi, BKKBN Buka Konsultasi Gratis",0
5 Hal Ini Bikin  Episode 1 'It's Okay to Not be Okay' Raih Rating Kece,1
Klaster Keluarga Jadi Titik Penyebaran Baru COVID-19 di Kota Malang,0
Motif John Kei Serang dan Bacok Warga di Tangerang,0
"10 Potret Ahn Dong Goo Jadi Dokter Kece di KDrama ""Fix You""",1
"10 Negara Berpenduduk Paling Sedikit di Dunia, Sepi Banget!",1
"9 Artis yang Dampingi Anaknya Wisuda Online di Rumah, Haru dan Bangga",1
10 Artis Berdarah Betawi yang Sukses di Dunia Hiburan,1
"7 Film Asing Terbaik dalam Satu Dekade Terakhir, Ada dari Indonesia!",1
5 Dampak Buruk pada Psikologis Anak jika Melihat Orangtuanya Bercerai,1
"Jika Kamu Merasa Depresi Karena Kegagalan Cinta, Lakukan 5 Hal Ini",1
"Berbagai Profesi Sudah Jadi Agen Qurban, Kamu Juga Bisa Lho!",1
"Bukan Fisik, 7 Hal Inilah yang Buat Orang Naksir Berat Sama Kamu",1
6 Zodiak Ini Konon Dikenal Gigih dalam Mengejar Impian,1
"Ini 5 Hal yang Paling Bikin Kamu Nyaman Curhat sama Seseorang, Betul?",1
5 Website Ini Cocok Buat Kamu yang Mencari Peluang Go International!,1
"10 Tempat Safari Gajah Terbaik di Dunia, Petualangan yang Berkesan!",1
"Wisata Pulau Pari, Liburan dengan Keindahan Alamnya yang Memesona",1
"10 Rekomendasi Hotel di Jakarta dengan Harga Murah, Mulai Rp65 Ribu",1
"10 Fakta Unik Austria, Negara Paling Hobi Daur Ulang Sampah",1
"6 Museum Makanan Unik di Berbagai Negara, Sudah Tahu?",1
"10 Penginapan di Lombok yang Murah, Harganya Cuma Rp100 Ribuan Lho!",1
6 Danau Beku Terindah di Dunia yang Wajib Masuk Bucket List!,1
7 Tempat Wisata di Sukabumi yang Indah dan Instagramable Banget,1
5 Festival yang Wajib Dikunjungi Saat Berlibur ke New Orleans,1
"10 Kolam Renang Terindah yang Ada di Dunia, Bikin Pengin Berenang!",1
"7 Resep Camilan Berbahan Dasar Telur ala Anak Kos, Mana Favoritmu?",1
"Resep Tumis Oncom Leunca yang Praktis, Masaknya Cepat dan Rasanya Enak",1
5 Resep Olahan Buah Kiwi yang Bisa Menyegarkan Hari-harimu,1
"Berakibat Fatal, 8 Kesalahan Saat Memasak yang Harus Kamu Hindari",1
"5 Kreasi Olahan Berbahan Daging Bebek, Lezat dan Bikin Ketagihan!",1
"5 Resep Slider Bake, Sandwich Kecil Cocok untuk Pesta dan Bekal Piknik",1
"Makan Besar Tiga Kali atau Sering dalam Porsi Kecil, Sehat yang Mana?",1
"5 Resep Pasta ala Anak Kos yang Bahannya Murah, tapi Tetap Mewah",1
"7 Makanan yang Sering Salah Pengucapannya, Kamu Termasuk?",1
"Baru Terungkap, Ternyata Ini Alasan Shindong Super Junior Batal Tunangan",1
"Ashanty Ucapkan Selamat Ulang Tahun Buat Lee Min Ho, Azriel Hermansyah: Buset Bun",1
"Lucu Tapi Romantis, Ini 10 Potret Jadul Pasangan Selebriti Saat Masih Pacaran",1
Joy Tobing Mengaku Tak Punya Targetan Untuk Rencana Menikah Lagi,0
Sah! Artis Angelica Simperler Resmi Dipersunting Rico Hidros Daeng Mantan Suami Mendiang Saphira Indah,0
"Terkuak! Nikita Mirzani Pernah Ena-Ena Dengan Vicky Nitinegoro, Ungkap Jika Durasinya Paling Sebentar",1
"Comeback Setelah 4 Tahun Vakum, Lagu Bona Pascal Langsung Trending di Taiwan Hingga Hong Kong",0
Cara Unik Thavita Membuat Video Klip 'Apa Kabar' di Tengah Pandemi Covid-19,1
"6 Pria yang Pernah Dikabarkan Dekat dengan Tara Basro, Daniel Adnan Jadi Pembuktian Cinta",1
"7 Foto Transformasi Tara Basro, Sudah Banyak Gaya Sejak Kecil",1
"Istri Sedang Hamil Tua, Ini Alasan Meidian Maladi Terpaksa Jalani LDR",1
"Unggah Foto Terbaru Tanpa Laudya Cynthia Bella, Engku Emran Beri Peringatan Ini ke Putrinya",1
Kareena Kapoor Dihujat Netizen Karena Komentar Tentang Sushant Singh Rajput di Masa Lalu,1
Mau Ketemu Sesama Korean Lovers Bareng Idol Korea Favoritmu? Bikin Virtual Tiketnya Dulu Yuk!,1
"Pajang Foto Zaskia Sungkar, Irwansyah: Jatuh Cinta Sama Kamu Adalah Rezeki Allah",0
"Fakta Unik Film INFERNO, Dari Butuh Ribuan Liter Darah Buatan Sampai Bikin Sebal Pembaca Novelnya",1
"Magisnya Kolaborasi Pertama Jet Li dan Jackie Chan di THE FORBIDDEN KINGDOM, Penuh Aksi Seru!",1
"Bawakan Ulang Hits Single Chrisye, Noah Rilis ""Kala Cinta Menggoda"" di Radio Dulu",0
Kim Dong Hee Ceritakan Pengalaman Hidup Bersama Ibunya yang Single Parent,1
"10 Potret Rhea Chakraborty, Aktris Cantik Pacar Mendiang Sushant Singh Rajput",1
"8 Manfaat Daun Jarak Bagi Kesehatan, Meredakan Rematik - Mengobati Radang Telinga",1
"Sinopsis Sinetron 'INSYA ALLAH SURGA TINGKAT 2' Episode 49, Tayang Kamis 18 Juni 2020",0
"Selesai Ulangan, Ruben Onsu Heran Nilai Bahasa Indonesia Betrand Peto Jeblok",0
"Parto Tak Setuju Putrinya Amanda Caesa Dekat Dengan Billy Syahputra, Ini Alasannya",1
Eunji A Pink Terpilih Jadi Cameo di Drama Ji Chang Wook BACKSTREET ROOKIE,0
"Ditanya Soal Kedekatan dengan Kiky Saputri, Begini Jawaban Dul Jaelani",1
"Depresi dan Putuskan Bunuh Diri, Ini Sederet Masalah Sushant Singh Rajput di Bollywood yang Diduga Jadi Korban Nepotisme",1
"Tetap Stylish di Supermarket, 9 Potret Seleb Ini Sampai Kalap Belanja di Tengah Pandemi Corona Covid-19",1
"Sinopsis Sinetron 'INSYA ALLAH SURGA TINGKAT 2' Episode 48, Tayang Rabu 17 Juni 2020",0
"9 Penampakan Rumah Mewah dengan Pemandangan Indah, Calon Rumah Baru Nikita Mirzani?",1
"Yohan TST Meninggal Dunia di Usia Muda, Inilah Sederet Potretnya Saat Berkarya di Idol K-Pop",1
"Seo Ji Hye - Song Seung Hoon Parodikan CLOY di Dinner Mate, Bikin Baper atau Malah Ngakak Ya?",1
"Dari Model & Sinetron, Fathimah Alatas Seriusi Jadi Desainer Fashion Muslimah",0
"Sederet Seleb Bollywood yang Pilih Bunuh Diri Karena Alami Depresi, Jadi 'Alarm' di India",1
Park Bo Gum Rilis Lagu Spesial untuk Fans Sebelum Jalani Wajib Militer,0
"Sinopsis Sinetron 'INSYA ALLAH SURGA TINGKAT 2' Episode 47, Tayang Selasa 16 Juni 2020",0
"Rilis Single Duet 'Berserah', Cerita Ammar Zoni dan Irish Bella Bisa Bangkit dari Keterpurukan",0
"Rating Terlalu Rendah, 5 Drama Korea Ini Terpaksa Dihentikan",1
"Pertama Kali Belanja Saat Pandemi, Paula Verhoeven Ketahuan Tak Bisa Bedakan Jahe dan Lengkuas",0
"11 FOTO Romantis Tara Basro dan Daniel Adnan, Kini Dikabarkan Sudah Menikah",1
"5 Drakor Paling Hits yang Plot dan Konfliknya Dijamin Bikin Panas, Butuh AC Baru Nih!",1
"Bertemu Vicky Prasetyo, Zaskia Gotik Beri Pesan yang Meneduhkan: Kamu Juga Bahagia Ya",0
"Tebarkan Semangat Baru di Tengah Pandemi Covid-19, MARI Rilis New Normal Radio",0
"Kasih Semangat Menyambut New Normal, Marion Jola dan Judika Bakal Live Perform Bareng!",0
"Sinopsis Sinetron 'INSYA ALLAH SURGA TINGKAT 2' Episode 46, Tayang Senin 15 Juni 2020",0
"Sebelum Bunuh Diri, Sushant Singh Rajput Lunasi Utang dan Sempat Curhat Bingung Bayar Gaji Karyawan",0
"Dikabarkan Sedang Hamil Anak Faisal Harris, Ini Fakta Penyebab Badan Jennifer Dunn Lebih Berisi",1
"Armand Maulana Recycle Lagu Coboy Junior, Apa Tanggapan Bastian Steel?",1
"Kembali Berulah, EXO-L ACE Galang Dana untuk Keluarkan Chen Lewat Iklan Koran",0
"9 Potret Rumah Maya Septha, Kamar Bayinya Cute Abis dengan Nuansa Peach",1
"Bela Bintang Emon, Mongol Stres Ingatkan Komedi Jangan Dianggap Serius",0
"8 Momen Kedekatan Zaskia Gotik Bersama Keluarga Suami, Pelukan Manja Dengan Mertua",1
"Reino Barack Ulang Tahun ke-36, Kue Ultahnya Jadi Sorotan",1
"Baru 3 Bulan Nikah, Sahabat Benarkan Kabar Kalina Ocktaranny dan Insank Nasruddin Bercerai",1
"7 Karakter yang Pernah Dimainkan Lee Min Ho di Drama Korea, Punya Aura Memikat - Kerap Jadi Konglomerat",1
"13 Penampakan Rumah Mewah Putri Delina yang Direnovasi, Bakal Kamarnya Luas Banget",1
"Saat Bersama Atta Halilintar, Aurel Hermansyah: Aku Lupa Apa Itu Sedih",0
"Jadi Sub-Unit Pertama Red Velvet, Irene & Seulgi Bakal Rilis Mini Album 'Monster' 6 Juli",0
"8 Potret Transformasi Enzy Storia, Kecilnya Bule Banget Berambut Mangkok - Sosok Kocak dan Cantik",1
"Nonton Bareng Ayu Ting Ting, Ivan Gunawan: Melihat Kamu Senyum Itu Anugerah Untukku",0
"Atta Halilintar dan Aurel Hermansyah Bakal Nikah di Stadion GBK, Budget Katering Capai Rp25 Miliar",0
"Ulang Tahun, Ini 7 Potret Transformasi Lee Min Ho Kecil - Menawan di Puncak Karir",1
"10 Potret Kemeriahan Ulang Tahun Reino Barack, Dekorasi Penuh Bunga-bunga Mencuri Perhatian",1
"Ditanya Soal Choi Tae Joon Sang Pacar, Park Shin Hye Sambil Senyum: Kami Baik-Baik Aja",0
"Belum Genap 20 Tahun, Ini Pesona 8 Seleb Cantik dan Berbakat - Jadi Idola Kaum Adam",1
"Pemotretan Tiara Idol Kayak Boneka Sampai Diri Sendiri Pangling, Nggak Diedit Aja Cantik Banget",1
"Bakal Pecahkan Rekor, Atta Halilintar dan Aurel Hermansyah Ingin Gelar Pernikahan di Stadion GBK",1
"Dibilang Makin Kurus di Foto Terbaru, Brisia Jodie: Kurus Salah Gendut Salah",0
"Sonakshi Sinha Tutup Akun Twitter, Tak Tahan Dihujat Karena Dituding Produk Nepotisme Usai Kematian Sushant Singh Rajput",0
"Belum Nikah, Aurel Hermansyah dan Atta Halilintar Sudah Siapkan Nama Anak",1
"Sweet Banget Rayakan Ultah Suami, Ini Sederet Keromantisan Syahrini dan Reino Barack di Setiap Momen",1
"Perayaan Ultah Sweet Seventeen Adhisty Zara, Mesra dan Nempel Terus Sama Pacar",0
"Pamer Rambut Baru, Millen Cyrus Dibilang Mirip Aurel Hermansyah",0
Melihat Peningkatan Vivo Y50 yang Kini Turun Harga,1
Kapan Gaji Ke-13 2020 PNS Cair? Ini Jawaban Kemenkeu,1
"Bank Mandiri Perkuat Digital Banking, Nasabah Bisa Transaksi di Mana Saja",0
"UPDATE: Kini Ada 46.845 Kasus Covid-19 di Indonesia, Bertambah 954",0
Ini Link Google Maps untuk Melihat Benda Diduga Kapal Karam di Cisolok,1
Ekspor Mobil dari Indonesia Pada Mei 2020 Masih Berat,0
Australia Berencana Tutup Pariwisata Internasional hingga 2021,0
Cerita Presiden Persebaya yang Sudah Jadi Bonek sejak Kecil,1
Dunia Kerja Harus Tetap Bekerja,0
"Detik-detik Kepsek SD Tewas Terbakar di Dalam Rumah, Sempat Selamatkan Istri dan Cucu",1
Dompet Dhuafa Luncurkan Fitur Pembayaran Digital untuk Kurban,0
Magelang Cairkan Hibah Lebih dari 9 Miliar Rupiah untuk Kebutuhan Sekolah,0
Semakin Paham dengan ePaper Kompas GRATIS,0
"Rekam Jejak John Kei, Baru Bebas Bersyarat dalam Kasus Pembunuhan, Kini Ditangkap Lagi...",1
